"Date","Product","Category","Quantity","Price"
2021-06-12,"Laptop","Gadgets",7,66
2021-06-13,"Laptop","Gadgets",8,932
2021-06-14,"Laptop","Gadgets",6,781
2021-06-15,"Laptop","Gadgets",9,160
2021-06-16,"Laptop","Gadgets",10,195
2021-06-17,"Laptop","Gadgets",5,63
2021-06-18,"Laptop","Gadgets",4,822
2021-06-19,"Laptop","Gadgets",10,269
2021-06-20,"Laptop","Gadgets",3,390
2021-06-21,"Laptop","Gadgets",3,224
2021-06-22,"Laptop","Gadgets",10,815
2021-06-23,"Laptop","Gadgets",7,951
2021-06-24,"Laptop","Gadgets",7,257
2021-06-25,"Laptop","Gadgets",8,828
2021-06-26,"Laptop","Gadgets",9,306
2021-06-27,"Laptop","Gadgets",1,945
2021-06-28,"Laptop","Gadgets",3,252
2021-06-29,"Laptop","Gadgets",3,846
2021-06-30,"Laptop","Gadgets",5,380
2021-07-01,"Laptop","Gadgets",6,103
2021-07-02,"Laptop","Gadgets",3,247
2021-07-03,"Laptop","Gadgets",7,362
2021-07-04,"Laptop","Gadgets",2,80
2021-07-05,"Laptop","Gadgets",10,671
2021-07-06,"Laptop","Gadgets",8,475
2021-07-07,"Laptop","Gadgets",7,224
2021-07-08,"Laptop","Gadgets",7,371
2021-07-09,"Laptop","Gadgets",6,576
2021-07-10,"Laptop","Gadgets",10,599
2021-07-11,"Laptop","Gadgets",7,453
2021-07-12,"Laptop","Gadgets",4,797
2021-07-13,"Laptop","Gadgets",10,94
2021-07-14,"Laptop","Gadgets",2,190
2021-07-15,"Laptop","Gadgets",4,73
2021-07-16,"Laptop","Gadgets",8,185
2021-07-17,"Laptop","Gadgets",6,962
2021-07-18,"Laptop","Gadgets",2,189
2021-07-19,"Laptop","Gadgets",8,727
2021-07-20,"Laptop","Gadgets",10,815
2021-07-21,"Laptop","Gadgets",8,86
2021-07-22,"Laptop","Gadgets",2,396
2021-07-23,"Laptop","Gadgets",7,198
2021-07-24,"Laptop","Gadgets",1,929
2021-07-25,"Laptop","Gadgets",4,991
2021-07-26,"Laptop","Gadgets",2,790
2021-07-27,"Laptop","Gadgets",2,518
2021-07-28,"Laptop","Gadgets",7,564
2021-07-29,"Laptop","Gadgets",4,451
2021-07-30,"Laptop","Gadgets",9,562
2021-07-31,"Laptop","Gadgets",8,145
2021-08-01,"Laptop","Gadgets",9,247
2021-08-02,"Laptop","Gadgets",1,960
2021-08-03,"Laptop","Gadgets",3,397
2021-08-04,"Laptop","Gadgets",9,302
2021-08-05,"Laptop","Gadgets",10,369
2021-08-06,"Laptop","Gadgets",7,712
2021-08-07,"Laptop","Gadgets",3,310
2021-08-08,"Laptop","Gadgets",6,242
2021-08-09,"Laptop","Gadgets",2,558
2021-08-10,"Laptop","Gadgets",3,367
2021-08-11,"Laptop","Gadgets",4,537
2021-08-12,"Laptop","Gadgets",4,824
2021-08-13,"Laptop","Gadgets",1,247
2021-08-14,"Laptop","Gadgets",2,386
2021-08-15,"Laptop","Gadgets",2,848
2021-08-16,"Laptop","Gadgets",4,298
2021-08-17,"Laptop","Gadgets",3,535
2021-08-18,"Laptop","Gadgets",9,188
2021-08-19,"Laptop","Gadgets",9,93
2021-08-20,"Laptop","Gadgets",1,419
2021-08-21,"Laptop","Gadgets",4,470
2021-08-22,"Laptop","Gadgets",4,256
2021-08-23,"Laptop","Gadgets",10,414
2021-08-24,"Laptop","Gadgets",10,396
2021-08-25,"Laptop","Gadgets",6,630
2021-08-26,"Laptop","Gadgets",9,341
2021-08-27,"Laptop","Gadgets",7,794
2021-08-28,"Laptop","Gadgets",10,691
2021-08-29,"Laptop","Gadgets",5,828
2021-08-30,"Laptop","Gadgets",6,525
2021-08-31,"Laptop","Gadgets",9,471
2021-09-01,"Laptop","Gadgets",1,204
2021-09-02,"Laptop","Gadgets",8,92
2021-09-03,"Laptop","Gadgets",4,419
2021-09-04,"Laptop","Gadgets",5,865
2021-09-05,"Laptop","Gadgets",5,296
2021-09-06,"Laptop","Gadgets",10,449
2021-09-07,"Laptop","Gadgets",10,205
2021-09-08,"Laptop","Gadgets",3,645
2021-09-09,"Laptop","Gadgets",4,62
2021-09-10,"Laptop","Gadgets",5,543
2021-09-11,"Laptop","Gadgets",8,454
2021-09-12,"Laptop","Gadgets",2,576
2021-09-13,"Laptop","Gadgets",10,422
2021-09-14,"Laptop","Gadgets",9,851
2021-09-15,"Laptop","Gadgets",3,736
2021-09-16,"Laptop","Gadgets",3,238
2021-09-17,"Laptop","Gadgets",4,316
2021-09-18,"Laptop","Gadgets",9,332
2021-09-19,"Laptop","Gadgets",10,977
2021-09-20,"Laptop","Gadgets",8,696
2021-09-21,"Laptop","Gadgets",4,767
2021-09-22,"Laptop","Gadgets",5,249
2021-09-23,"Laptop","Gadgets",8,465
2021-09-24,"Laptop","Gadgets",3,251
2021-09-25,"Laptop","Gadgets",9,303
2021-09-26,"Laptop","Gadgets",9,428
2021-09-27,"Laptop","Gadgets",1,434
2021-09-28,"Laptop","Gadgets",9,942
2021-09-29,"Laptop","Gadgets",3,690
2021-09-30,"Laptop","Gadgets",7,704
2021-10-01,"Laptop","Gadgets",8,803
2021-10-02,"Laptop","Gadgets",5,523
2021-10-03,"Laptop","Gadgets",6,950
2021-10-04,"Laptop","Gadgets",4,846
2021-10-05,"Laptop","Gadgets",9,994
2021-10-06,"Laptop","Gadgets",1,448
2021-10-07,"Laptop","Gadgets",1,433
2021-10-08,"Laptop","Gadgets",5,665
2021-10-09,"Laptop","Gadgets",10,494
2021-10-10,"Laptop","Gadgets",1,479
2021-10-11,"Laptop","Gadgets",8,305
2021-10-12,"Laptop","Gadgets",10,519
2021-10-13,"Laptop","Gadgets",5,497
2021-10-14,"Laptop","Gadgets",8,955
2021-10-15,"Laptop","Gadgets",6,752
2021-10-16,"Laptop","Gadgets",5,398
2021-10-17,"Laptop","Gadgets",5,193
2021-10-18,"Laptop","Gadgets",9,659
2021-10-19,"Laptop","Gadgets",2,780
2021-10-20,"Laptop","Gadgets",4,315
2021-10-21,"Laptop","Gadgets",3,560
2021-10-22,"Laptop","Gadgets",4,401
2021-10-23,"Laptop","Gadgets",6,818
2021-10-24,"Laptop","Gadgets",5,228
2021-10-25,"Laptop","Gadgets",4,124
2021-10-26,"Laptop","Gadgets",1,663
2021-10-27,"Laptop","Gadgets",5,200
2021-10-28,"Laptop","Gadgets",10,698
2021-10-29,"Laptop","Gadgets",1,839
2021-10-30,"Laptop","Gadgets",10,298
2021-10-31,"Laptop","Gadgets",3,612
2021-11-01,"Laptop","Gadgets",8,712
2021-11-02,"Laptop","Gadgets",2,693
2021-11-03,"Laptop","Gadgets",4,375
2021-11-04,"Laptop","Gadgets",5,555
2021-11-05,"Laptop","Gadgets",9,695
2021-11-06,"Laptop","Gadgets",9,973
2021-11-07,"Laptop","Gadgets",3,168
2021-11-08,"Laptop","Gadgets",9,692
2021-11-09,"Laptop","Gadgets",2,600
2021-11-10,"Laptop","Gadgets",2,647
2021-11-11,"Laptop","Gadgets",4,179
2021-11-12,"Laptop","Gadgets",8,904
2021-11-13,"Laptop","Gadgets",10,334
2021-11-14,"Laptop","Gadgets",4,151
2021-11-15,"Laptop","Gadgets",3,124
2021-11-16,"Laptop","Gadgets",6,176
2021-11-17,"Laptop","Gadgets",8,403
2021-11-18,"Laptop","Gadgets",4,960
2021-11-19,"Laptop","Gadgets",9,219
2021-11-20,"Laptop","Gadgets",2,711
2021-11-21,"Laptop","Gadgets",7,972
2021-11-22,"Laptop","Gadgets",4,454
2021-11-23,"Laptop","Gadgets",2,869
2021-11-24,"Laptop","Gadgets",9,297
2021-11-25,"Laptop","Gadgets",8,612
2021-11-26,"Laptop","Gadgets",8,307
2021-11-27,"Laptop","Gadgets",5,211
2021-11-28,"Laptop","Gadgets",1,256
2021-11-29,"Laptop","Gadgets",1,930
2021-11-30,"Laptop","Gadgets",10,708
2021-12-01,"Laptop","Gadgets",7,86
2021-12-02,"Laptop","Gadgets",6,461
2021-12-03,"Laptop","Gadgets",4,579
2021-12-04,"Laptop","Gadgets",8,206
2021-12-05,"Laptop","Gadgets",7,765
2021-12-06,"Laptop","Gadgets",5,607
2021-12-07,"Laptop","Gadgets",5,450
2021-12-08,"Laptop","Gadgets",5,910
2021-12-09,"Laptop","Gadgets",6,148
2021-12-10,"Laptop","Gadgets",3,189
2021-12-11,"Laptop","Gadgets",10,651
2021-12-12,"Laptop","Gadgets",1,478
2021-12-13,"Laptop","Gadgets",1,927
2021-12-14,"Laptop","Gadgets",10,143
2021-12-15,"Laptop","Gadgets",1,971
2021-12-16,"Laptop","Gadgets",10,842
2021-12-17,"Laptop","Gadgets",8,462
2021-12-18,"Laptop","Gadgets",4,610
2021-12-19,"Laptop","Gadgets",4,71
2021-12-20,"Laptop","Gadgets",4,536
2021-12-21,"Laptop","Gadgets",10,83
2021-12-22,"Laptop","Gadgets",8,109
2021-12-23,"Laptop","Gadgets",2,563
2021-12-24,"Laptop","Gadgets",6,669
2021-12-25,"Laptop","Gadgets",1,305
2021-12-26,"Laptop","Gadgets",9,197
2021-12-27,"Laptop","Gadgets",3,646
2021-12-28,"Laptop","Gadgets",9,786
2021-12-29,"Laptop","Gadgets",6,552
2021-12-30,"Laptop","Gadgets",1,330
2021-12-31,"Laptop","Gadgets",5,913
2021-01-01,"Smartphone","Gadgets",4,841
2021-01-02,"Smartphone","Gadgets",2,403
2021-01-03,"Smartphone","Gadgets",2,552
2021-01-04,"Smartphone","Gadgets",4,510
2021-01-05,"Smartphone","Gadgets",5,618
2021-01-06,"Smartphone","Gadgets",4,723
2021-01-07,"Smartphone","Gadgets",8,384
2021-01-08,"Smartphone","Gadgets",9,526
2021-01-09,"Smartphone","Gadgets",4,671
2021-01-10,"Smartphone","Gadgets",5,689
2021-01-11,"Smartphone","Gadgets",1,368
2021-01-12,"Smartphone","Gadgets",7,771
2021-01-13,"Smartphone","Gadgets",5,994
2021-01-14,"Smartphone","Gadgets",7,554
2021-01-15,"Smartphone","Gadgets",4,341
2021-01-16,"Smartphone","Gadgets",3,730
2021-01-17,"Smartphone","Gadgets",5,516
2021-01-18,"Smartphone","Gadgets",4,110
2021-01-19,"Smartphone","Gadgets",10,985
2021-01-20,"Smartphone","Gadgets",10,230
2021-01-21,"Smartphone","Gadgets",1,755
2021-01-22,"Smartphone","Gadgets",7,755
2021-01-23,"Smartphone","Gadgets",9,171
2021-01-24,"Smartphone","Gadgets",9,224
2021-01-25,"Smartphone","Gadgets",8,76
2021-01-26,"Smartphone","Gadgets",1,691
2021-01-27,"Smartphone","Gadgets",5,725
2021-01-28,"Smartphone","Gadgets",1,343
2021-01-29,"Smartphone","Gadgets",6,166
2021-01-30,"Smartphone","Gadgets",6,203
2021-01-31,"Smartphone","Gadgets",8,911
2021-02-01,"Smartphone","Gadgets",2,220
2021-02-02,"Smartphone","Gadgets",5,172
2021-02-03,"Smartphone","Gadgets",4,153
2021-02-04,"Smartphone","Gadgets",8,389
2021-02-05,"Smartphone","Gadgets",3,582
2021-02-06,"Smartphone","Gadgets",4,943
2021-02-07,"Smartphone","Gadgets",9,343
2021-02-08,"Smartphone","Gadgets",7,956
2021-02-09,"Smartphone","Gadgets",9,864
2021-02-10,"Smartphone","Gadgets",1,610
2021-02-11,"Smartphone","Gadgets",9,429
2021-02-12,"Smartphone","Gadgets",8,846
2021-02-13,"Smartphone","Gadgets",7,975
2021-02-14,"Smartphone","Gadgets",2,626
2021-02-15,"Smartphone","Gadgets",6,620
2021-02-16,"Smartphone","Gadgets",2,967
2021-02-17,"Smartphone","Gadgets",8,80
2021-02-18,"Smartphone","Gadgets",10,952
2021-02-19,"Smartphone","Gadgets",9,915
2021-02-20,"Smartphone","Gadgets",10,315
2021-02-21,"Smartphone","Gadgets",10,70
2021-02-22,"Smartphone","Gadgets",4,439
2021-02-23,"Smartphone","Gadgets",5,885
2021-02-24,"Smartphone","Gadgets",7,533
2021-02-25,"Smartphone","Gadgets",2,304
2021-02-26,"Smartphone","Gadgets",4,759
2021-02-27,"Smartphone","Gadgets",2,703
2021-02-28,"Smartphone","Gadgets",3,896
2021-03-01,"Smartphone","Gadgets",3,688
2021-03-02,"Smartphone","Gadgets",4,134
2021-03-03,"Smartphone","Gadgets",8,690
2021-03-04,"Smartphone","Gadgets",3,594
2021-03-05,"Smartphone","Gadgets",4,94
2021-03-06,"Smartphone","Gadgets",10,602
2021-03-07,"Smartphone","Gadgets",10,701
2021-03-08,"Smartphone","Gadgets",7,457
2021-03-09,"Smartphone","Gadgets",9,553
2021-03-10,"Smartphone","Gadgets",1,711
2021-03-11,"Smartphone","Gadgets",3,541
2021-03-12,"Smartphone","Gadgets",8,466
2021-03-13,"Smartphone","Gadgets",10,359
2021-03-14,"Smartphone","Gadgets",10,74
2021-03-15,"Smartphone","Gadgets",5,728
2021-03-16,"Smartphone","Gadgets",4,441
2021-03-17,"Smartphone","Gadgets",8,606
2021-03-18,"Smartphone","Gadgets",3,428
2021-03-19,"Smartphone","Gadgets",1,603
2021-03-20,"Smartphone","Gadgets",7,771
2021-03-21,"Smartphone","Gadgets",9,661
2021-03-22,"Smartphone","Gadgets",8,326
2021-03-23,"Smartphone","Gadgets",10,440
2021-03-24,"Smartphone","Gadgets",8,773
2021-03-25,"Smartphone","Gadgets",8,661
2021-03-26,"Smartphone","Gadgets",2,636
2021-03-27,"Smartphone","Gadgets",1,699
2021-03-28,"Smartphone","Gadgets",7,448
2021-03-29,"Smartphone","Gadgets",6,838
2021-03-30,"Smartphone","Gadgets",9,926
2021-03-31,"Smartphone","Gadgets",6,413
2021-04-01,"Smartphone","Gadgets",8,444
2021-04-02,"Smartphone","Gadgets",7,732
2021-04-03,"Smartphone","Gadgets",8,744
2021-04-04,"Smartphone","Gadgets",4,186
2021-04-05,"Smartphone","Gadgets",6,977
2021-04-06,"Smartphone","Gadgets",4,751
2021-04-07,"Smartphone","Gadgets",1,153
2021-04-08,"Smartphone","Gadgets",3,649
2021-04-09,"Smartphone","Gadgets",7,495
2021-04-10,"Smartphone","Gadgets",4,772
2021-04-11,"Smartphone","Gadgets",6,698
2021-04-12,"Smartphone","Gadgets",4,164
2021-04-13,"Smartphone","Gadgets",9,396
2021-04-14,"Smartphone","Gadgets",4,386
2021-04-15,"Smartphone","Gadgets",1,666
2021-04-16,"Smartphone","Gadgets",5,954
2021-04-17,"Smartphone","Gadgets",3,835
2021-04-18,"Smartphone","Gadgets",4,125
2021-04-19,"Smartphone","Gadgets",3,316
2021-04-20,"Smartphone","Gadgets",2,374
2021-04-21,"Smartphone","Gadgets",7,215
2021-04-22,"Smartphone","Gadgets",10,717
2021-04-23,"Smartphone","Gadgets",9,939
2021-04-24,"Smartphone","Gadgets",7,428
2021-04-25,"Smartphone","Gadgets",7,324
2021-04-26,"Smartphone","Gadgets",4,357
2021-04-27,"Smartphone","Gadgets",6,395
2021-04-28,"Smartphone","Gadgets",5,948
2021-04-29,"Smartphone","Gadgets",7,229
2021-04-30,"Smartphone","Gadgets",6,425
2021-05-01,"Smartphone","Gadgets",2,408
2021-05-02,"Smartphone","Gadgets",2,880
2021-05-03,"Smartphone","Gadgets",7,326
2021-05-04,"Smartphone","Gadgets",4,603
2021-05-05,"Smartphone","Gadgets",6,951
2021-05-06,"Smartphone","Gadgets",6,658
2021-05-07,"Smartphone","Gadgets",4,165
2021-05-08,"Smartphone","Gadgets",2,795
2021-05-09,"Smartphone","Gadgets",1,847
2021-05-10,"Smartphone","Gadgets",1,491
2021-05-11,"Smartphone","Gadgets",10,751
2021-05-12,"Smartphone","Gadgets",6,878
2021-05-13,"Smartphone","Gadgets",1,621
2021-05-14,"Smartphone","Gadgets",7,887
2021-05-15,"Smartphone","Gadgets",8,547
2021-05-16,"Smartphone","Gadgets",6,653
2021-05-17,"Smartphone","Gadgets",3,280
2021-05-18,"Smartphone","Gadgets",4,923
2021-05-19,"Smartphone","Gadgets",3,749
2021-05-20,"Smartphone","Gadgets",6,419
2021-05-21,"Smartphone","Gadgets",3,234
2021-05-22,"Smartphone","Gadgets",10,492
2021-05-23,"Smartphone","Gadgets",2,596
2021-05-24,"Smartphone","Gadgets",10,936
2021-05-25,"Smartphone","Gadgets",2,906
2021-05-26,"Smartphone","Gadgets",3,754
2021-05-27,"Smartphone","Gadgets",4,675
2021-05-28,"Smartphone","Gadgets",2,144
2021-05-29,"Smartphone","Gadgets",3,358
2021-05-30,"Smartphone","Gadgets",4,963
2021-05-31,"Smartphone","Gadgets",1,184
2021-06-01,"Smartphone","Gadgets",5,873
2021-06-02,"Smartphone","Gadgets",6,547
2021-06-03,"Smartphone","Gadgets",8,659
2021-06-04,"Smartphone","Gadgets",10,987
2021-06-05,"Smartphone","Gadgets",6,541
2021-06-06,"Smartphone","Gadgets",2,586
2021-06-07,"Smartphone","Gadgets",6,847
2021-06-08,"Smartphone","Gadgets",8,95
2021-06-09,"Smartphone","Gadgets",4,626
2021-06-10,"Smartphone","Gadgets",1,722
2021-06-11,"Smartphone","Gadgets",10,871
2021-06-12,"Smartphone","Gadgets",5,648
2021-06-13,"Smartphone","Gadgets",7,281
2021-06-14,"Smartphone","Gadgets",10,716
2021-06-15,"Smartphone","Gadgets",2,355
2021-06-16,"Smartphone","Gadgets",2,152
2021-06-17,"Smartphone","Gadgets",10,867
2021-06-18,"Smartphone","Gadgets",2,934
2021-06-19,"Smartphone","Gadgets",1,149
2021-06-20,"Smartphone","Gadgets",3,574
2021-06-21,"Smartphone","Gadgets",8,367
2021-06-22,"Smartphone","Gadgets",8,712
2021-06-23,"Smartphone","Gadgets",6,993
2021-06-24,"Smartphone","Gadgets",10,884
2021-06-25,"Smartphone","Gadgets",4,796
2021-06-26,"Smartphone","Gadgets",5,928
2021-06-27,"Smartphone","Gadgets",6,466
2021-06-28,"Smartphone","Gadgets",5,929
2021-06-29,"Smartphone","Gadgets",6,533
2021-06-30,"Smartphone","Gadgets",9,312
2021-07-01,"Smartphone","Gadgets",5,169
2021-07-02,"Smartphone","Gadgets",6,604
2021-07-03,"Smartphone","Gadgets",3,930
2021-07-04,"Smartphone","Gadgets",6,103
2021-07-05,"Smartphone","Gadgets",5,291
2021-07-06,"Smartphone","Gadgets",6,86
2021-07-07,"Smartphone","Gadgets",9,660
2021-07-08,"Smartphone","Gadgets",7,148
2021-07-09,"Smartphone","Gadgets",4,158
2021-07-10,"Smartphone","Gadgets",4,538
2021-07-11,"Smartphone","Gadgets",5,728
2021-07-12,"Smartphone","Gadgets",2,563
2021-07-13,"Smartphone","Gadgets",6,159
2021-07-14,"Smartphone","Gadgets",5,610
2021-07-15,"Smartphone","Gadgets",3,756
2021-07-16,"Smartphone","Gadgets",10,129
2021-07-17,"Smartphone","Gadgets",1,647
2021-07-18,"Smartphone","Gadgets",4,676
2021-07-19,"Smartphone","Gadgets",10,325
2021-07-20,"Smartphone","Gadgets",7,312
2021-07-21,"Smartphone","Gadgets",3,409
2021-07-22,"Smartphone","Gadgets",5,571
2021-07-23,"Smartphone","Gadgets",4,59
2021-07-24,"Smartphone","Gadgets",7,464
2021-07-25,"Smartphone","Gadgets",5,944
2021-07-26,"Smartphone","Gadgets",10,766
2021-07-27,"Smartphone","Gadgets",7,478
2021-07-28,"Smartphone","Gadgets",8,855
2021-07-29,"Smartphone","Gadgets",4,253
2021-07-30,"Smartphone","Gadgets",7,238
2021-07-31,"Smartphone","Gadgets",7,82
2021-08-01,"Smartphone","Gadgets",8,521
2021-08-02,"Smartphone","Gadgets",6,319
2021-08-03,"Smartphone","Gadgets",8,275
2021-08-04,"Smartphone","Gadgets",8,185
2021-08-05,"Smartphone","Gadgets",10,811
2021-08-06,"Smartphone","Gadgets",9,900
2021-08-07,"Smartphone","Gadgets",5,404
2021-08-08,"Smartphone","Gadgets",6,812
2021-08-09,"Smartphone","Gadgets",9,667
2021-08-10,"Smartphone","Gadgets",4,251
2021-08-11,"Smartphone","Gadgets",4,861
2021-08-12,"Smartphone","Gadgets",10,107
2021-08-13,"Smartphone","Gadgets",8,282
2021-08-14,"Smartphone","Gadgets",7,580
2021-08-15,"Smartphone","Gadgets",9,241
2021-08-16,"Smartphone","Gadgets",2,850
2021-08-17,"Smartphone","Gadgets",7,954
2021-08-18,"Smartphone","Gadgets",5,994
2021-08-19,"Smartphone","Gadgets",3,514
2021-08-20,"Smartphone","Gadgets",6,726
2021-08-21,"Smartphone","Gadgets",4,928
2021-08-22,"Smartphone","Gadgets",3,846
2021-08-23,"Smartphone","Gadgets",10,776
2021-08-24,"Smartphone","Gadgets",3,768
2021-08-25,"Smartphone","Gadgets",8,826
2021-08-26,"Smartphone","Gadgets",9,751
2021-08-27,"Smartphone","Gadgets",8,292
2021-08-28,"Smartphone","Gadgets",2,458
2021-08-29,"Smartphone","Gadgets",6,620
2021-08-30,"Smartphone","Gadgets",4,810
2021-08-31,"Smartphone","Gadgets",5,514
2021-09-01,"Smartphone","Gadgets",2,343
2021-09-02,"Smartphone","Gadgets",10,915
2021-09-03,"Smartphone","Gadgets",9,651
2021-09-04,"Smartphone","Gadgets",2,800
2021-09-05,"Smartphone","Gadgets",6,305
2021-09-06,"Smartphone","Gadgets",7,600
2021-09-07,"Smartphone","Gadgets",1,691
2021-09-08,"Smartphone","Gadgets",7,294
2021-09-09,"Smartphone","Gadgets",2,110
2021-09-10,"Smartphone","Gadgets",7,616
2021-09-11,"Smartphone","Gadgets",5,827
2021-09-12,"Smartphone","Gadgets",5,557
2021-09-13,"Smartphone","Gadgets",5,814
2021-09-14,"Smartphone","Gadgets",2,950
2021-09-15,"Smartphone","Gadgets",8,187
2021-09-16,"Smartphone","Gadgets",3,555
2021-09-17,"Smartphone","Gadgets",6,441
2021-09-18,"Smartphone","Gadgets",7,399
2021-09-19,"Smartphone","Gadgets",8,623
2021-09-20,"Smartphone","Gadgets",8,104
2021-09-21,"Smartphone","Gadgets",9,342
2021-09-22,"Smartphone","Gadgets",1,642
2021-09-23,"Smartphone","Gadgets",4,951
2021-09-24,"Smartphone","Gadgets",5,886
2021-09-25,"Smartphone","Gadgets",6,556
2021-09-26,"Smartphone","Gadgets",1,120
2021-09-27,"Smartphone","Gadgets",8,326
2021-09-28,"Smartphone","Gadgets",1,977
2021-09-29,"Smartphone","Gadgets",8,529
2021-09-30,"Smartphone","Gadgets",5,762
2021-10-01,"Smartphone","Gadgets",9,290
2021-10-02,"Smartphone","Gadgets",5,415
2021-10-03,"Smartphone","Gadgets",9,335
2021-10-04,"Smartphone","Gadgets",7,484
2021-10-05,"Smartphone","Gadgets",5,76
2021-10-06,"Smartphone","Gadgets",2,843
2021-10-07,"Smartphone","Gadgets",7,608
2021-10-08,"Smartphone","Gadgets",1,904
2021-10-09,"Smartphone","Gadgets",6,368
2021-10-10,"Smartphone","Gadgets",4,452
2021-10-11,"Smartphone","Gadgets",4,326
2021-10-12,"Smartphone","Gadgets",4,248
2021-10-13,"Smartphone","Gadgets",8,869
2021-10-14,"Smartphone","Gadgets",9,900
2021-10-15,"Smartphone","Gadgets",4,649
2021-10-16,"Smartphone","Gadgets",1,419
2021-10-17,"Smartphone","Gadgets",6,327
2021-10-18,"Smartphone","Gadgets",7,448
2021-10-19,"Smartphone","Gadgets",7,366
2021-10-20,"Smartphone","Gadgets",9,759
2021-10-21,"Smartphone","Gadgets",9,791
2021-10-22,"Smartphone","Gadgets",5,866
2021-10-23,"Smartphone","Gadgets",5,615
2021-10-24,"Smartphone","Gadgets",8,296
2021-10-25,"Smartphone","Gadgets",3,823
2021-10-26,"Smartphone","Gadgets",2,936
2021-10-27,"Smartphone","Gadgets",10,321
2021-10-28,"Smartphone","Gadgets",2,160
2021-10-29,"Smartphone","Gadgets",6,119
2021-10-30,"Smartphone","Gadgets",3,974
2021-10-31,"Smartphone","Gadgets",4,625
2021-11-01,"Smartphone","Gadgets",10,404
2021-11-02,"Smartphone","Gadgets",7,326
2021-11-03,"Smartphone","Gadgets",4,761
2021-11-04,"Smartphone","Gadgets",10,913
2021-11-05,"Smartphone","Gadgets",7,961
2021-11-06,"Smartphone","Gadgets",10,153
2021-11-07,"Smartphone","Gadgets",7,825
2021-11-08,"Smartphone","Gadgets",1,878
2021-11-09,"Smartphone","Gadgets",10,687
2021-11-10,"Smartphone","Gadgets",2,394
2021-11-11,"Smartphone","Gadgets",4,277
2021-11-12,"Smartphone","Gadgets",7,554
2021-11-13,"Smartphone","Gadgets",3,821
2021-11-14,"Smartphone","Gadgets",9,450
2021-11-15,"Smartphone","Gadgets",5,131
2021-11-16,"Smartphone","Gadgets",10,422
